league_id,name,country,sport,season,slug,raw.league_key,raw.league_name,raw.country_key,raw.country_name,raw.league_logo,raw.country_logo
212,J2 League,Japan,,,,212,J2 League,64,Japan,https://apiv2.allsportsapi.com/logo/logo_leagues/212_j2-league.png,https://apiv2.allsportsapi.com/logo/logo_country/64_japan.png
213,League,Jordan,,,,213,League,65,Jordan,https://apiv2.allsportsapi.com/logo/logo_leagues/213_league.png,https://apiv2.allsportsapi.com/logo/logo_country/65_jordan.png
216,FKF Premier League,Kenya,,,,216,FKF Premier League,67,Kenya,https://apiv2.allsportsapi.com/logo/logo_leagues/216_fkf-premier-league.png,https://apiv2.allsportsapi.com/logo/logo_country/67_kenya.png
217,K3 League,Korea Republic,,,,217,K3 League,68,Korea Republic,https://apiv2.allsportsapi.com/logo/logo_leagues/217_k3-league.png,https://apiv2.allsportsapi.com/logo/logo_country/68_korea-republic.png
218,K League 2,Korea Republic,,,,218,K League 2,68,Korea Republic,https://apiv2.allsportsapi.com/logo/logo_leagues/218_k-league-2.png,https://apiv2.allsportsapi.com/logo/logo_country/68_korea-republic.png
221,Division 1,Kuwait,,,,221,Division 1,69,Kuwait,,https://apiv2.allsportsapi.com/logo/logo_country/69_kuwait.png
222,1. Liga,Latvia,,,,222,1. Liga,70,Latvia,https://apiv2.allsportsapi.com/logo/logo_leagues/222_1.-liga.png,https://apiv2.allsportsapi.com/logo/logo_country/70_latvia.png
223,Virsliga,Latvia,,,,223,Virsliga,70,Latvia,https://apiv2.allsportsapi.com/logo/logo_leagues/223_virsliga.png,https://apiv2.allsportsapi.com/logo/logo_country/70_latvia.png
226,1 Lyga,Lithuania,,,,226,1 Lyga,73,Lithuania,https://apiv2.allsportsapi.com/logo/logo_leagues/226_1-lyga.png,https://apiv2.allsportsapi.com/logo/logo_country/73_lithuania.png
227,A Lyga,Lithuania,,,,227,A Lyga,73,Lithuania,https://apiv2.allsportsapi.com/logo/logo_leagues/227_a-lyga.png,https://apiv2.allsportsapi.com/logo/logo_country/73_lithuania.png
228,National Division,Luxembourg,,,,228,National Division,74,Luxembourg,https://apiv2.allsportsapi.com/logo/logo_leagues/228_national-division.png,https://apiv2.allsportsapi.com/logo/logo_country/74_luxembourg.png
233,Challenge League,Malta,,,,233,Challenge League,77,Malta,,https://apiv2.allsportsapi.com/logo/logo_country/77_malta.png
236,Liga de Expansión MX,Mexico,,,,236,Liga de Expansión MX,78,Mexico,https://apiv2.allsportsapi.com/logo/logo_leagues/236_liga-de-expansión-mx.png,https://apiv2.allsportsapi.com/logo/logo_country/78_mexico.png
241,Botola 2,Morocco,,,,241,Botola 2,80,Morocco,https://apiv2.allsportsapi.com/logo/logo_leagues/241_botola-2.png,https://apiv2.allsportsapi.com/logo/logo_country/80_morocco.png
242,Derde Divisie,Netherlands,,,,242,Derde Divisie,82,Netherlands,https://apiv2.allsportsapi.com/logo/logo_leagues/242_derde-divisie.png,https://apiv2.allsportsapi.com/logo/logo_country/82_netherlands.png
248,NPFL,Nigeria,,,,248,NPFL,85,Nigeria,https://apiv2.allsportsapi.com/logo/logo_leagues/248_npfl.png,https://apiv2.allsportsapi.com/logo/logo_country/85_nigeria.png
249,Irish Cup,Northern Ireland,,,,249,Irish Cup,86,Northern Ireland,https://apiv2.allsportsapi.com/logo/logo_leagues/249_irish-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/86_northern-ireland.png
252,NM Cupen,Norway,,,,252,NM Cupen,87,Norway,https://apiv2.allsportsapi.com/logo/logo_leagues/252_nm-cupen.png,https://apiv2.allsportsapi.com/logo/logo_country/87_norway.png
254,Professional League,Oman,,,,254,Professional League,88,Oman,https://apiv2.allsportsapi.com/logo/logo_leagues/254_professional-league.png,https://apiv2.allsportsapi.com/logo/logo_country/88_oman.png
256,Division Intermedia,Paraguay,,,,256,Division Intermedia,89,Paraguay,https://apiv2.allsportsapi.com/logo/logo_leagues/256_division-intermedia.png,https://apiv2.allsportsapi.com/logo/logo_country/89_paraguay.png
258,Liga 2,Peru,,,,258,Liga 2,90,Peru,https://apiv2.allsportsapi.com/logo/logo_leagues/258_segunda-división.png,https://apiv2.allsportsapi.com/logo/logo_country/90_peru.png
261,II Liga,Poland,,,,261,II Liga,91,Poland,https://apiv2.allsportsapi.com/logo/logo_leagues/261_ii-liga.png,https://apiv2.allsportsapi.com/logo/logo_country/91_poland.png
262,III Liga,Poland,,,,262,III Liga,91,Poland,https://apiv2.allsportsapi.com/logo/logo_leagues/262_iii-liga.png,https://apiv2.allsportsapi.com/logo/logo_country/91_poland.png
263,I Liga,Poland,,,,263,I Liga,91,Poland,https://apiv2.allsportsapi.com/logo/logo_leagues/263_i-liga.png,https://apiv2.allsportsapi.com/logo/logo_country/91_poland.png
264,Campeonato de Portugal Prio,Portugal,,,,264,Campeonato de Portugal Prio,92,Portugal,https://apiv2.allsportsapi.com/logo/logo_leagues/264_campeonato-de-portugal-prio.png,https://apiv2.allsportsapi.com/logo/logo_country/92_portugal.png
270,Liga III,Romania,,,,270,Liga III,94,Romania,,https://apiv2.allsportsapi.com/logo/logo_country/94_romania.png
271,Liga II,Romania,,,,271,Liga II,94,Romania,https://apiv2.allsportsapi.com/logo/logo_leagues/271_liga-ii.png,https://apiv2.allsportsapi.com/logo/logo_country/94_romania.png
273,Second League B,Russia,,,,273,Second League B,95,Russia,https://apiv2.allsportsapi.com/logo/logo_leagues/273_pfl.png,https://apiv2.allsportsapi.com/logo/logo_country/95_russia.png
276,Campionato,San Marino,,,,276,Campionato,96,San Marino,https://apiv2.allsportsapi.com/logo/logo_leagues/276_campionato.png,https://apiv2.allsportsapi.com/logo/logo_country/96_san-marino.png
283,Challenge Cup,Scotland,,,,283,Challenge Cup,98,Scotland,https://apiv2.allsportsapi.com/logo/logo_leagues/283_challenge-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/98_scotland.png
286,Highland / Lowland,Scotland,,,,286,Highland / Lowland,98,Scotland,,https://apiv2.allsportsapi.com/logo/logo_country/98_scotland.png
287,Prva Liga,Serbia,,,,287,Prva Liga,99,Serbia,https://apiv2.allsportsapi.com/logo/logo_leagues/287_prva-liga.png,https://apiv2.allsportsapi.com/logo/logo_country/99_serbia.png
294,2. SNL,Slovenia,,,,294,2. SNL,102,Slovenia,https://apiv2.allsportsapi.com/logo/logo_leagues/294_2.-snl.png,https://apiv2.allsportsapi.com/logo/logo_country/102_slovenia.png
298,Tercera División RFEF,Spain,,,,298,Tercera División RFEF,6,Spain,https://apiv2.allsportsapi.com/logo/logo_leagues/298_tercera-division.png,https://apiv2.allsportsapi.com/logo/logo_country/6_spain.png
299,Primera División RFEF,Spain,,,,299,Primera División RFEF,6,Spain,https://apiv2.allsportsapi.com/logo/logo_leagues/299_segunda-b.png,https://apiv2.allsportsapi.com/logo/logo_country/6_spain.png
303,Sudani Premier League,Sudan,,,,303,Sudani Premier League,104,Sudan,https://apiv2.allsportsapi.com/logo/logo_leagues/303_sudani-premier-league.png,https://apiv2.allsportsapi.com/logo/logo_country/104_sudan.png
304,Suriname Major League,Surinam,,,,304,Suriname Major League,105,Surinam,https://apiv2.allsportsapi.com/logo/logo_leagues/304_eerste-divisie.png,https://apiv2.allsportsapi.com/logo/logo_country/105_surinam.png
305,Superettan,Sweden,,,,305,Superettan,7,Sweden,https://apiv2.allsportsapi.com/logo/logo_leagues/305_superettan.png,https://apiv2.allsportsapi.com/logo/logo_country/7_sweden.png
306,Svenska Cupen,Sweden,,,,306,Svenska Cupen,7,Sweden,https://apiv2.allsportsapi.com/logo/logo_leagues/306_svenska-cupen.png,https://apiv2.allsportsapi.com/logo/logo_country/7_sweden.png
309,Schweizer Pokal,Switzerland,,,,309,Schweizer Pokal,106,Switzerland,https://apiv2.allsportsapi.com/logo/logo_leagues/309_schweizer-pokal.png,https://apiv2.allsportsapi.com/logo/logo_country/106_switzerland.png
310,2. Liga Interregional,Switzerland,,,,310,2. Liga Interregional,106,Switzerland,,https://apiv2.allsportsapi.com/logo/logo_country/106_switzerland.png
311,1. Liga Classic,Switzerland,,,,311,1. Liga Classic,106,Switzerland,https://apiv2.allsportsapi.com/logo/logo_leagues/311_1.-liga-classic.png,https://apiv2.allsportsapi.com/logo/logo_country/106_switzerland.png
315,TT Premier League,Trinidad and Tobago,,,,315,TT Premier League,109,Trinidad and Tobago,https://apiv2.allsportsapi.com/logo/logo_leagues/315_t-&-t-pro-league.png,https://apiv2.allsportsapi.com/logo/logo_country/109_trinidad-and-tobago.png
318,2. Lig,Turkey,,,,318,2. Lig,111,Turkey,https://apiv2.allsportsapi.com/logo/logo_leagues/318_2.-lig.png,https://apiv2.allsportsapi.com/logo/logo_country/111_turkey.png
319,1. Lig,Turkey,,,,319,1. Lig,111,Turkey,https://apiv2.allsportsapi.com/logo/logo_leagues/319_1.-lig.png,https://apiv2.allsportsapi.com/logo/logo_country/111_turkey.png
321,3. Lig,Turkey,,,,321,3. Lig,111,Turkey,https://apiv2.allsportsapi.com/logo/logo_leagues/321_3.-lig.png,https://apiv2.allsportsapi.com/logo/logo_country/111_turkey.png
324,Persha Liga,Ukraine,,,,324,Persha Liga,112,Ukraine,https://apiv2.allsportsapi.com/logo/logo_leagues/324_persha-liga.png,https://apiv2.allsportsapi.com/logo/logo_country/112_ukraine.png
327,Druha Liga,Ukraine,,,,327,Druha Liga,112,Ukraine,,https://apiv2.allsportsapi.com/logo/logo_country/112_ukraine.png
329,USL League Two,USA,,,,329,USL League Two,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
330,USL Championship,USA,,,,330,USL Championship,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
331,USL 2,USA,,,,331,USL 2,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
333,Liga AUF,Uruguay,,,,333,Liga AUF,115,Uruguay,https://apiv2.allsportsapi.com/logo/logo_leagues/333_primera-división.png,https://apiv2.allsportsapi.com/logo/logo_country/115_uruguay.png
338,V.League 2,Vietnam,,,,338,V.League 2,118,Vietnam,,https://apiv2.allsportsapi.com/logo/logo_country/118_vietnam.png
339,V.League 1,Vietnam,,,,339,V.League 1,118,Vietnam,,https://apiv2.allsportsapi.com/logo/logo_country/118_vietnam.png
340,FAW Championship,Wales,,,,340,FAW Championship,119,Wales,https://apiv2.allsportsapi.com/logo/logo_leagues/340_faw-championship.png,https://apiv2.allsportsapi.com/logo/logo_country/119_wales.png
343,Premier Soccer League,Zimbabwe,,,,343,Premier Soccer League,121,Zimbabwe,,https://apiv2.allsportsapi.com/logo/logo_country/121_zimbabwe.png
347,AFC Asian Cup,intl,,,,347,AFC Asian Cup,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/347_afc-asian-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
351,DBU Pokalen,Denmark,,,,351,DBU Pokalen,40,Denmark,https://apiv2.allsportsapi.com/logo/logo_leagues/351_dbu-pokalen.png,https://apiv2.allsportsapi.com/logo/logo_country/40_denmark.png
352,Veikkausliiga,Finland,,,,352,Veikkausliiga,48,Finland,https://apiv2.allsportsapi.com/logo/logo_leagues/352_veikkausliiga.png,https://apiv2.allsportsapi.com/logo/logo_country/48_finland.png
353,Ykkönen,Finland,,,,353,Ykkönen,48,Finland,https://apiv2.allsportsapi.com/logo/logo_leagues/353_ykkönen.png,https://apiv2.allsportsapi.com/logo/logo_country/48_finland.png
355,Club Friendlies,intl,,,,355,Club Friendlies,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/355_club-friendlies.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
356,Friendlies,intl,,,,356,Friendlies,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/356_friendlies.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
358,State Cup,Israel,,,,358,State Cup,62,Israel,https://apiv2.allsportsapi.com/logo/logo_leagues/358_state-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/62_israel.png
360,Emperor Cup,Japan,,,,360,Emperor Cup,64,Japan,https://apiv2.allsportsapi.com/logo/logo_leagues/360_emperor-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/64_japan.png
366,Ettan,Sweden,,,,366,Ettan,7,Sweden,https://apiv2.allsportsapi.com/logo/logo_leagues/366_ettan.png,https://apiv2.allsportsapi.com/logo/logo_country/7_sweden.png
367,Division 2,Sweden,,,,367,Division 2,7,Sweden,https://apiv2.allsportsapi.com/logo/logo_leagues/367_division-2.png,https://apiv2.allsportsapi.com/logo/logo_country/7_sweden.png
368,US Open Cup,USA,,,,368,US Open Cup,114,USA,https://apiv2.allsportsapi.com/logo/logo_leagues/368_us-open-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
369,Welsh Cup,Wales,,,,369,Welsh Cup,119,Wales,https://apiv2.allsportsapi.com/logo/logo_leagues/369_welsh-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/119_wales.png
371,K League Cup,Korea Republic,,,,371,K League Cup,68,Korea Republic,,https://apiv2.allsportsapi.com/logo/logo_country/68_korea-republic.png
373,Northern Territory Premier League,Australia,,,,373,Northern Territory Premier League,17,Australia,https://apiv2.allsportsapi.com/logo/logo_leagues/373_northern-territory-premier-league.png,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
374,FQPL 3 Metro,Australia,,,,374,FQPL 3 Metro,17,Australia,https://apiv2.allsportsapi.com/logo/logo_leagues/374_brisbane-premier-league.png,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
375,Northern NSW NPL,Australia,,,,375,Northern NSW NPL,17,Australia,,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
382,Supercupa,Romania,,,,382,Supercupa,94,Romania,https://apiv2.allsportsapi.com/logo/logo_leagues/382_supercupa.png,https://apiv2.allsportsapi.com/logo/logo_country/94_romania.png
386,CONMEBOL Recopa,intl,,,,386,CONMEBOL Recopa,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/386_conmebol-recopa.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
388,Division d'Honneur,Guadeloupe,,,,388,Division d'Honneur,123,Guadeloupe,https://apiv2.allsportsapi.com/logo/logo_leagues/388_division-d'honneur.png,https://apiv2.allsportsapi.com/logo/logo_country/123_guadeloupe.png
389,Trophée des Champions,France,,,,389,Trophée des Champions,3,France,https://apiv2.allsportsapi.com/logo/logo_leagues/389_trophée-des-champions.png,https://apiv2.allsportsapi.com/logo/logo_country/3_france.png
392,8 Cup,South Africa,,,,392,8 Cup,103,South Africa,https://apiv2.allsportsapi.com/logo/logo_leagues/392_8-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/103_south-africa.png
393,Emir Cup,Kuwait,,,,393,Emir Cup,69,Kuwait,,https://apiv2.allsportsapi.com/logo/logo_country/69_kuwait.png
396,Crown Prince Cup,Kuwait,,,,396,Crown Prince Cup,69,Kuwait,,https://apiv2.allsportsapi.com/logo/logo_country/69_kuwait.png
397,Second Division,Qatar,,,,397,Second Division,93,Qatar,,https://apiv2.allsportsapi.com/logo/logo_country/93_qatar.png
399,Srpska Liga,Serbia,,,,399,Srpska Liga,99,Serbia,,https://apiv2.allsportsapi.com/logo/logo_country/99_serbia.png
400,Liga Mayor,Dominican Republic,,,,400,Liga Mayor,124,Dominican Republic,,https://apiv2.allsportsapi.com/logo/logo_country/124_dominican-republic.png
402,CECAFA Senior Challenge Cup,intl,,,,402,CECAFA Senior Challenge Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
404,OFC Champions League,intl,,,,404,OFC Champions League,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
405,Caribbean Cup,intl,,,,405,Caribbean Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
407,Canadian Championship,Canada,,,,407,Canadian Championship,30,Canada,,https://apiv2.allsportsapi.com/logo/logo_country/30_canada.png
409,David Kipiani Cup,Georgia,,,,409,David Kipiani Cup,49,Georgia,,https://apiv2.allsportsapi.com/logo/logo_country/49_georgia.png
414,Copa Chile,Chile,,,,414,Copa Chile,31,Chile,https://apiv2.allsportsapi.com/logo/logo_leagues/414_copa-chile.png,https://apiv2.allsportsapi.com/logo/logo_country/31_chile.png
415,FIFA U17 World Cup,Worldcup,,,,415,FIFA U17 World Cup,8,Worldcup,https://apiv2.allsportsapi.com/logo/logo_leagues/415_u17-world-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/8_worldcup.png
418,Asian Cup Qualification,intl,,,,418,Asian Cup Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
419,Korea Cup,Korea Republic,,,,419,Korea Cup,68,Korea Republic,https://apiv2.allsportsapi.com/logo/logo_leagues/419_fa-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/68_korea-republic.png
420,2. liga,Slovakia,,,,420,2. liga,101,Slovakia,https://apiv2.allsportsapi.com/logo/logo_leagues/420_2.-liga.png,https://apiv2.allsportsapi.com/logo/logo_country/101_slovakia.png
421,Capital Territory NPL,Australia,,,,421,Capital Territory NPL,17,Australia,,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
425,FIFA U20 World Cup,Worldcup,,,,425,FIFA U20 World Cup,8,Worldcup,,https://apiv2.allsportsapi.com/logo/logo_country/8_worldcup.png
429,Cupa României,Romania,,,,429,Cupa României,94,Romania,https://apiv2.allsportsapi.com/logo/logo_leagues/429_cupa-româniei.png,https://apiv2.allsportsapi.com/logo/logo_country/94_romania.png
430,Copa Bicentenario,Peru,,,,430,Copa Bicentenario,90,Peru,,https://apiv2.allsportsapi.com/logo/logo_country/90_peru.png
431,Leagues Cup,intl,,,,431,Leagues Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
432,Besta deild Women,Iceland,,,,432,Besta deild Women,57,Iceland,,https://apiv2.allsportsapi.com/logo/logo_country/57_iceland.png
433,Brasileiro U20 A,Brazil,,,,433,Brasileiro U20 A,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
434,WAFF Championship,Waff Championship,,,,434,WAFF Championship,128,Waff Championship,,https://apiv2.allsportsapi.com/logo/logo_country/128_waff-championship.png
435,Copa Paraguay,Paraguay,,,,435,Copa Paraguay,89,Paraguay,,https://apiv2.allsportsapi.com/logo/logo_country/89_paraguay.png
436,Reserve League,Algeria,,,,436,Reserve League,11,Algeria,,https://apiv2.allsportsapi.com/logo/logo_country/11_algeria.png
437,Liga Premier Serie A,Mexico,,,,437,Liga Premier Serie A,78,Mexico,,https://apiv2.allsportsapi.com/logo/logo_country/78_mexico.png
438,Reserve Pro League,Belgium,,,,438,Reserve Pro League,23,Belgium,,https://apiv2.allsportsapi.com/logo/logo_country/23_belgium.png
439,Super League 2,Greece,,,,439,Super League 2,51,Greece,,https://apiv2.allsportsapi.com/logo/logo_country/51_greece.png
440,Friendlies Women,intl,,,,440,Friendlies Women,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
441,COSAFA U20 Championship,intl,,,,441,COSAFA U20 Championship,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
442,Trofeo de Campeones,Argentina,,,,442,Trofeo de Campeones,14,Argentina,,https://apiv2.allsportsapi.com/logo/logo_country/14_argentina.png
443,Federation Cup,Bangladesh,,,,443,Federation Cup,21,Bangladesh,,https://apiv2.allsportsapi.com/logo/logo_country/21_bangladesh.png
444,Elite Two,Cameroon,,,,444,Elite Two,29,Cameroon,,https://apiv2.allsportsapi.com/logo/logo_country/29_cameroon.png
445,Supercopa,Peru,,,,445,Supercopa,90,Peru,,https://apiv2.allsportsapi.com/logo/logo_country/90_peru.png
447,Kakkosen Cup,Finland,,,,447,Kakkosen Cup,48,Finland,,https://apiv2.allsportsapi.com/logo/logo_country/48_finland.png
448,Supercopa do Brasil,Brazil,,,,448,Supercopa do Brasil,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
449,NISA,USA,,,,449,NISA,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
450,Liga Primera U20,Nicaragua,,,,450,Liga Primera U20,84,Nicaragua,,https://apiv2.allsportsapi.com/logo/logo_country/84_nicaragua.png
452,Youth League,Turkmenistan,,,,452,Youth League,130,Turkmenistan,,https://apiv2.allsportsapi.com/logo/logo_country/130_turkmenistan.png
453,Kansallinen Liiga,Finland,,,,453,Kansallinen Liiga,48,Finland,,https://apiv2.allsportsapi.com/logo/logo_country/48_finland.png
454,NWSL Challenge Cup,USA,,,,454,NWSL Challenge Cup,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
455,Copa por México,Mexico,,,,455,Copa por México,78,Mexico,,https://apiv2.allsportsapi.com/logo/logo_country/78_mexico.png
456,Lao League,Laos,,,,456,Lao League,131,Laos,,https://apiv2.allsportsapi.com/logo/logo_country/131_laos.png
457,Curaçao Promé Divishon,Curacao,,,,457,Curaçao Promé Divishon,132,Curacao,,https://apiv2.allsportsapi.com/logo/logo_country/132_curacao.png
458,Women’s FA Community Shield,England,,,,458,Women’s FA Community Shield,44,England,,https://apiv2.allsportsapi.com/logo/logo_country/44_england.png
459,U21 Divisie 1,Netherlands,,,,459,U21 Divisie 1,82,Netherlands,,https://apiv2.allsportsapi.com/logo/logo_country/82_netherlands.png
460,1. Liga Women,Czech Republic,,,,460,1. Liga Women,39,Czech Republic,,https://apiv2.allsportsapi.com/logo/logo_country/39_czech-republic.png
461,NWSL Fall Series,USA,,,,461,NWSL Fall Series,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
462,I Liga Women,Slovakia,,,,462,I Liga Women,101,Slovakia,,https://apiv2.allsportsapi.com/logo/logo_country/101_slovakia.png
463,U18 Divisie 1,Netherlands,,,,463,U18 Divisie 1,82,Netherlands,,https://apiv2.allsportsapi.com/logo/logo_country/82_netherlands.png
464,I-League 2,India,,,,464,I-League 2,58,India,,https://apiv2.allsportsapi.com/logo/logo_country/58_india.png
465,Brasileiro de Aspirantes,Brazil,,,,465,Brasileiro de Aspirantes,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
466,Liga Femenina,Colombia,,,,466,Liga Femenina,34,Colombia,,https://apiv2.allsportsapi.com/logo/logo_country/34_colombia.png
467,Nacional B,Bolivia,,,,467,Nacional B,25,Bolivia,,https://apiv2.allsportsapi.com/logo/logo_country/25_bolivia.png
468,Copa Paulista,Brazil,,,,468,Copa Paulista,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
469,Diski Challenge,South Africa,,,,469,Diski Challenge,103,South Africa,,https://apiv2.allsportsapi.com/logo/logo_country/103_south-africa.png
471,Nasjonal U19 Champions League,Norway,,,,471,Nasjonal U19 Champions League,87,Norway,,https://apiv2.allsportsapi.com/logo/logo_country/87_norway.png
472,Qatar Cup,Qatar,,,,472,Qatar Cup,93,Qatar,,https://apiv2.allsportsapi.com/logo/logo_country/93_qatar.png
473,Olympic Qualifying Concacaf,World,,,,473,Olympic Qualifying Concacaf,133,World,,https://apiv2.allsportsapi.com/logo/logo_country/133_world.png
475,Copa Colombia,Colombia,,,,475,Copa Colombia,34,Colombia,https://apiv2.allsportsapi.com/logo/logo_leagues/475_copa-colombia.png,https://apiv2.allsportsapi.com/logo/logo_country/34_colombia.png
477,Asian Games,intl,,,,477,Asian Games,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
478,Gulf Cup of Nations,intl,,,,478,Gulf Cup of Nations,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
479,AFF Championship,intl,,,,479,AFF Championship,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/479_aff-championship.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
480,CAF African Nations Championship,intl,,,,480,CAF African Nations Championship,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/480_african-nations-championship.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
481,Eredivisie Women,Netherlands,,,,481,Eredivisie Women,82,Netherlands,,https://apiv2.allsportsapi.com/logo/logo_country/82_netherlands.png
482,Kvindeliga,Denmark,,,,482,Kvindeliga,40,Denmark,,https://apiv2.allsportsapi.com/logo/logo_country/40_denmark.png
484,CONMEBOL U20,intl,,,,484,CONMEBOL U20,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
485,U19 Bundesliga,Germany,,,,485,U19 Bundesliga,4,Germany,https://apiv2.allsportsapi.com/logo/logo_leagues/485_u19-bundesliga.png,https://apiv2.allsportsapi.com/logo/logo_country/4_germany.png
486,Queensland NPL,Australia,,,,486,Queensland NPL,17,Australia,,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
487,Provincial,Belgium,,,,487,Provincial,23,Belgium,,https://apiv2.allsportsapi.com/logo/logo_country/23_belgium.png
491,Mineiro 2,Brazil,,,,491,Mineiro 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
492,Cearense 2,Brazil,,,,492,Cearense 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
494,2. Deild,Iceland,,,,494,2. Deild,57,Iceland,,https://apiv2.allsportsapi.com/logo/logo_country/57_iceland.png
495,Iraqi League,Iraq,,,,495,Iraqi League,138,Iraq,,https://apiv2.allsportsapi.com/logo/logo_country/138_iraq.png
496,A Division,Nepal,,,,496,A Division,139,Nepal,,https://apiv2.allsportsapi.com/logo/logo_country/139_nepal.png
498,Toppserien,Norway,,,,498,Toppserien,87,Norway,https://apiv2.allsportsapi.com/logo/logo_leagues/498_toppserien.png,https://apiv2.allsportsapi.com/logo/logo_country/87_norway.png
499,UEFA Women's Championship,intl,,,,499,UEFA Women's Championship,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/499_uefa-women's-championship.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
500,Olympics Men,intl,,,,500,Olympics Men,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/500_olympics.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
501,A-League Women,Australia,,,,501,A-League Women,17,Australia,https://apiv2.allsportsapi.com/logo/logo_leagues/501_w-league.png,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
502,Svenska Cupen Women,Sweden,,,,502,Svenska Cupen Women,7,Sweden,https://apiv2.allsportsapi.com/logo/logo_leagues/502_svenska-cupen-women.png,https://apiv2.allsportsapi.com/logo/logo_country/7_sweden.png
503,Shield Cup,Jordan,,,,503,Shield Cup,65,Jordan,,https://apiv2.allsportsapi.com/logo/logo_country/65_jordan.png
504,Copa do Nordeste,Brazil,,,,504,Copa do Nordeste,27,Brazil,https://apiv2.allsportsapi.com/logo/logo_leagues/504_copa-do-nordeste.png,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
511,UEFA U21 Championship,intl,,,,511,UEFA U21 Championship,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/511_uefa-u21-championship.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
512,Cupa,Moldova,,,,512,Cupa,79,Moldova,,https://apiv2.allsportsapi.com/logo/logo_country/79_moldova.png
513,Sultan Cup,Oman,,,,513,Sultan Cup,88,Oman,,https://apiv2.allsportsapi.com/logo/logo_country/88_oman.png
516,Presidents Cup,United Arab Emirates,,,,516,Presidents Cup,113,United Arab Emirates,,https://apiv2.allsportsapi.com/logo/logo_country/113_united-arab-emirates.png
521,Copa MX,Mexico,,,,521,Copa MX,78,Mexico,https://apiv2.allsportsapi.com/logo/logo_leagues/521_copa-mx.png,https://apiv2.allsportsapi.com/logo/logo_country/78_mexico.png
